Unique ID,Title,Authors,Authors-revised,Authors (Full Names),Authors (Full Names)-revised
WOS:000481617000042,The Symmetrical Wave Pattern of Base-Pair Substitution Rates across the Escherichia coli Chromosome Has Multiple Causes,"Niccum, BA|Lee, H|MohammedIsmail, W|Tang, HX|Foster, PL","Niccum, BA|Lee, H|MohammedIsmail, W|Tang, HX|Foster, PL","Niccum, Brittany A.|Lee, Heewook|MohammedIsmail, Wazim|Tang, Haixu|Foster, Patricia L.","Niccum, Brittany A.|Lee, Heewook|MohammedIsmail, Wazim|Tang, Haixu|Foster, Patricia L."
WOS:000468485900001,Identification of N-terminal protein processing sites by chemical labeling mass spectrometry,"Misal, SA|Li, SJ|Tang, HX|Radivojac, P|Reilly, JP","Misal, SA|Li, SJ|Tang, HX|Radivojac, P|Reilly, JP","Misal, Santosh A.|Li, Sujun|Tang, Haixu|Radivojac, Predrag|Reilly, James P.","Misal, Santosh A.|Li, Sujun|Tang, Haixu|Radivojac, Predrag|Reilly, James P."
WOS:000461866400035,When Biology Gets Personal: Hidden Challenges of Privacy and Ethics in Biological Big Data,"Gursoy, G|Harmanci, A|Tang, HX|Ayday, E|Brenner, SE","Gursoy, G|Harmanci, A|Tang, HX|Ayday, E|Brenner, SE","Gursoy, Gamze|Harmanci, Arif|Tang, Haixu|Ayday, Erman|Brenner, Steven E.","Gursoy, Gamze|Harmanci, Arif|Tang, Haixu|Ayday, Erman|Brenner, Steven E."
WOS:000455285900013,msCRUSH: Fast Tandem Mass Spectral Clustering Using Locality Sensitive Hashing,"Wang, L|Li, SJ|Tang, HX","Wang, L|Li, SJ|Tang, HX","Wang, Lei|Li, Sujun|Tang, Haixu","Wang, Lei|Li, Sujun|Tang, Haixu"
WOS:000453648300005,Risks of diabetic foot syndrome and amputation associated with sodium glucose co-transporter 2 inhibitors: A Meta-analysis of Randomized Controlled Trials,"Li, D|Yang, JYF|Wang, T|Shen, S|Tang, H","Li, D|Yang, JYF|Wang, T|Shen, S|Tang, H","Li, D.|Yang, J. Yufeng|Wang, T.|Shen, S.|Tang, H.","Li, D.|Yang, J. Yufeng|Wang, T.|Shen, S.|Tang, H."
WOS:000452063900005,iDASH secure genome analysis competition 2017 INTRODUCTION,"Wang, XF|Tang, HX|Wang, S|Jiang, XQ|Wang, WH|Bu, DY|Wang, L|Jiang, YC|Wang, CH","Wang, XF|Tang, HX|Wang, S|Jiang, XQ|Wang, WH|Bu, DY|Wang, L|Jiang, YC|Wang, CH","Wang, XiaoFeng|Tang, Haixu|Wang, Shuang|Jiang, Xiaoqian|Wang, Wenhao|Bu, Diyue|Wang, Lei|Jiang, Yicheng|Wang, Chenghong","Wang, XiaoFeng|Tang, Haixu|Wang, Shuang|Jiang, Xiaoqian|Wang, Wenhao|Bu, Diyue|Wang, Lei|Jiang, Yicheng|Wang, Chenghong"
WOS:000452566800017,A Maximum-Likelihood Approach to Estimating the Insertion Frequencies of Transposable Elements from Population Sequencing Data,"Jiang, XQ|Tang, HX|Ismail, WM|Lynch, M","Jiang, XQ|Tang, HX|Ismail, WM|Lynch, M","Jiang, Xiaoqian|Tang, Haixu|Ismail, Wazim Mohammed|Lynch, Michael","Jiang, Xiaoqian|Tang, Haixu|Ismail, Wazim Mohammed|Lynch, Michael"
WOS:000443533600001,Insertion sequence elements-mediated structural variations in bacterial genomes,"Nzabarushimana, E|Tang, HX","Nzabarushimana, E|Tang, HX","Nzabarushimana, Etienne|Tang, Haixu","Nzabarushimana, Etienne|Tang, Haixu"
WOS:000440014100006,Determinants of Base-Pair Substitution Patterns Revealed by Whole-Genome Sequencing of DNA Mismatch Repair Defective Escherichia coli,"Foster, PL|Niccum, BA|Popodi, E|Townes, JP|Lee, H|MohammedIsmail, W|Tang, HX","Foster, PL|Niccum, BA|Popodi, E|Townes, JP|Lee, H|MohammedIsmail, W|Tang, HX","Foster, Patricia L.|Niccum, Brittany A.|Popodi, Ellen|Townes, Jesse P.|Lee, Heewook|MohammedIsmail, Wazim|Tang, Haixu","Foster, Patricia L.|Niccum, Brittany A.|Popodi, Ellen|Townes, Jesse P.|Lee, Heewook|MohammedIsmail, Wazim|Tang, Haixu"
WOS:000440014100007,The Spectrum of Replication Errors in the Absence of Error Correction Assayed Across the Whole Genome of Escherichia coli,"Niccum, BA|Lee, H|MohammedIsmail, W|Tang, HX|Foster, PL","Niccum, BA|Lee, H|MohammedIsmail, W|Tang, HX|Foster, PL","Niccum, Brittany A.|Lee, Heewook|MohammedIsmail, Wazim|Tang, Haixu|Foster, Patricia L.","Niccum, Brittany A.|Lee, Heewook|MohammedIsmail, Wazim|Tang, Haixu|Foster, Patricia L."
WOS:000432170400008,Computational identification of micro-structural variations and their proteogenomic consequences in cancer,"Lin, YY|Gawronski, A|Hach, F|Li, SJ|Numanagic, I|Sarrafi, I|Mishra, S|McPherson, A|Collins, CC|Radovich, M|Tang, H|Sahinalp, SC","Lin, YY|Gawronski, A|Hach, F|Li, SJ|Numanagic, I|Sarrafi, I|Mishra, S|McPherson, A|Collins, CC|Radovich, M|Tang, H|Sahinalp, SC","Lin, Yen-Yi|Gawronski, Alexander|Hach, Faraz|Li, Sujun|Numanagic, Ibrahim|Sarrafi, Iman|Mishra, Swati|McPherson, Andrew|Collins, Colin C.|Radovich, Milan|Tang, Haixu|Sahinalp, S. Cenk","Lin, Yen-Yi|Gawronski, Alexander|Hach, Faraz|Li, Sujun|Numanagic, Ibrahim|Sarrafi, Iman|Mishra, Swati|McPherson, Andrew|Collins, Colin C.|Radovich, Milan|Tang, Haixu|Sahinalp, S. Cenk"
WOS:000432120900001,A Secure Alignment Algorithm for Mapping Short Reads to Human Genome,"Zhao, YG|Wang, XF|Tang, HX","Zhao, YG|Wang, XF|Tang, HX","Zhao, Yongan|Wang, Xiaofeng|Tang, Haixu","Zhao, Yongan|Wang, Xiaofeng|Tang, Haixu"
WOS:000429413600003,Adaptation of Escherichia coli to long-term batch culture in various rich media,"Westphal, LL|Lau, J|Negro, Z|Moreno, IJ|Mohammed, WI|Lee, H|Tang, HX|Finkel, SE|Kram, KE","Westphal, LL|Lau, J|Negro, Z|Moreno, IJ|Mohammed, WI|Lee, H|Tang, HX|Finkel, SE|Kram, KE","Westphal, Lacey L.|Lau, Jasmine|Negro, Zuly|Moreno, Ivan J.|Mohammed, Wazim Ismail|Lee, Heewook|Tang, Haixu|Finkel, Steven E.|Kram, Karin E.","Westphal, Lacey L.|Lau, Jasmine|Negro, Zuly|Moreno, Ivan J.|Mohammed, Wazim Ismail|Lee, Heewook|Tang, Haixu|Finkel, Steven E.|Kram, Karin E."
WOS:000460416700009,Constrained De Novo Sequencing of neo-Epitope Peptides Using Tandem Mass Spectrometry,"Li, SJ|DeCourcy, A|Tang, HX","Li, SJ|DeCourcy, A|Tang, HX","Li, Sujun|DeCourcy, Alex|Tang, Haixu","Li, Sujun|DeCourcy, Alex|Tang, Haixu"
WOS:000455712300030,"Smooth q-Gram, and Its Applications to Detection of Overlaps among Long, Error-Prone Sequencing Reads","Zhang, HY|Zhang, Q|Tang, HX","Zhang, HY|Zhang, Q|Tang, HX","Zhang, Haoyu|Zhang, Qin|Tang, Haixu","Zhang, Haoyu|Zhang, Qin|Tang, Haixu"
WOS:000413645800002,ISEScan: automated identification of insertion sequence elements in prokaryotic genomes,"Xie, ZQ|Tang, HX","Xie, ZQ|Tang, HX","Xie, Zhiqun|Tang, Haixu","Xie, Zhiqun|Tang, Haixu"
WOS:000416210900001,"A community effort to protect genomic data sharing, collaboration and outsourcing","Wang, S|Jiang, XQ|Tang, HX|Wang, XF|Bu, DY|Carey, K|Dyke, SOM|Fox, D|Jiang, C|Lauter, K|Malin, B|Sofia, H|Telenti, A|Wang, L|Wang, WH|Ohno-Machado, L","Wang, S|Jiang, XQ|Tang, HX|Wang, XF|Bu, DY|Carey, K|Dyke, SOM|Fox, D|Jiang, C|Lauter, K|Malin, B|Sofia, H|Telenti, A|Wang, L|Wang, WH|Ohno-Machado, L","Wang, Shuang|Jiang, Xiaoqian|Tang, Haixu|Wang, Xiaofeng|Bu, Diyue|Carey, Knox|Dyke, Stephanie O. M.|Fox, Dov|Jiang, Chao|Lauter, Kristin|Malin, Bradley|Sofia, Heidi|Telenti, Amalio|Wang, Lei|Wang, Wenhao|Ohno-Machado, Lucila","Wang, Shuang|Jiang, Xiaoqian|Tang, Haixu|Wang, Xiaofeng|Bu, Diyue|Carey, Knox|Dyke, Stephanie O. M.|Fox, Dov|Jiang, Chao|Lauter, Kristin|Malin, Bradley|Sofia, Heidi|Telenti, Amalio|Wang, Lei|Wang, Wenhao|Ohno-Machado, Lucila"
WOS:000412885400008,STRScan: targeted profiling of short tandem repeats in whole-genome sequencing data,"Tang, HX|Nzabarushimana, E","Tang, HX|Nzabarushimana, E","Tang, Haixu|Nzabarushimana, Etienne","Tang, Haixu|Nzabarushimana, Etienne"
WOS:000405618200016,Addressing Beacon re-identification attacks: quantification and mitigation of privacy risks,"Raisaro, JL|Tramer, F|Ji, ZL|Bu, DY|Zhao, YA|Carey, K|Lloyd, D|Sofia, H|Baker, D|Flicek, P|Shringarpure, S|Bustamante, C|Wang, S|Jiang, XQ|Ohno-Machado, L|Tang, HX|Wang, XF|Hubaux, JP","Raisaro, JL|Tramer, F|Ji, ZL|Bu, DY|Zhao, YA|Carey, K|Lloyd, D|Sofia, H|Baker, D|Flicek, P|Shringarpure, S|Bustamante, C|Wang, S|Jiang, XQ|Ohno-Machado, L|Tang, HX|Wang, XF|Hubaux, JP","Raisaro, Jean Louis|Tramer, Florian|Ji, Zhanglong|Bu, Diyue|Zhao, Yongan|Carey, Knox|Lloyd, David|Sofia, Heidi|Baker, Dixie|Flicek, Paul|Shringarpure, Suyash|Bustamante, Carlos|Wang, Shuang|Jiang, Xiaoqian|Ohno-Machado, Lucila|Tang, Haixu|Wang, XiaoFeng|Hubaux, Jean-Pierre","Raisaro, Jean Louis|Tramer, Florian|Ji, Zhanglong|Bu, Diyue|Zhao, Yongan|Carey, Knox|Lloyd, David|Sofia, Heidi|Baker, Dixie|Flicek, Paul|Shringarpure, Suyash|Bustamante, Carlos|Wang, Shuang|Jiang, Xiaoqian|Ohno-Machado, Lucila|Tang, Haixu|Wang, XiaoFeng|Hubaux, Jean-Pierre"
WOS:000398668702275,Transcriptional mechanisms linking prior social challenges and future phenotype,"Rosvall, KA|Buechlein, A|Peterson, MP|George, EM|Tang, H|Rusch, D|Ketterson, ED","Rosvall, KA|Buechlein, A|Peterson, MP|George, EM|Tang, H|Rusch, D|Ketterson, ED","Rosvall, K. A.|Buechlein, A.|Peterson, M. P.|George, E. M.|Tang, H.|Rusch, D.|Ketterson, E. D.","Rosvall, K. A.|Buechlein, A.|Peterson, M. P.|George, E. M.|Tang, H.|Rusch, D.|Ketterson, E. D."
WOS:000408195200010,Adaptation of Escherichia coli to Long-Term Serial Passage in Complex Medium: Evidence of Parallel Evolution,"Kram, KE|Geiger, C|Ismail, WM|Lee, H|Tang, HX|Foster, PL|Finkel, SE","Kram, KE|Geiger, C|Ismail, WM|Lee, H|Tang, HX|Foster, PL|Finkel, SE","Kram, Karin E.|Geiger, Christopher|Ismail, Wazim Mohammed|Lee, Heewook|Tang, Haixu|Foster, Patricia L.|Finkel, Steven E.","Kram, Karin E.|Geiger, Christopher|Ismail, Wazim Mohammed|Lee, Heewook|Tang, Haixu|Foster, Patricia L.|Finkel, Steven E."
WOS:000396058400012,Insertion Polymorphisms of Mobile Genetic Elements in Sexual and Asexual Populations of Daphnia pulex,"Jiang, XQ|Tang, HX|Ye, ZQ|Lynch, M","Jiang, XQ|Tang, HX|Ye, ZQ|Lynch, M","Jiang, Xiaoqian|Tang, Haixu|Ye, Zhiqiang|Lynch, Michael","Jiang, Xiaoqian|Tang, Haixu|Ye, Zhiqiang|Lynch, Michael"
WOS:000399905100011,Complete Transcriptome RNA-Seq,"Miller, DFB|Yan, P|Fang, F|Buechlein, A|Kroll, K|Frankhouser, D|Stump, C|Stump, P|Ford, JB|Tang, HX|Michaels, S|Matei, D|Huang, TH|Chien, J|Liu, YL|Rusch, DB|Nephew, KP","Miller, DFB|Yan, P|Fang, F|Buechlein, A|Kroll, K|Frankhouser, D|Stump, C|Stump, P|Ford, JB|Tang, HX|Michaels, S|Matei, D|Huang, TH|Chien, J|Liu, YL|Rusch, DB|Nephew, KP","Miller, David F. B.|Yan, Pearlly|Fang, Fang|Buechlein, Aaron|Kroll, Karl|Frankhouser, David|Stump, Cameron|Stump, Paige|Ford, James B.|Tang, Haixu|Michaels, Scott|Matei, Daniela|Huang, Tim H.|Chien, Jeremy|Liu, Yunlong|Rusch, Douglas B.|Nephew, Kenneth P.","Miller, David F. B.|Yan, Pearlly|Fang, Fang|Buechlein, Aaron|Kroll, Karl|Frankhouser, David|Stump, Cameron|Stump, Paige|Ford, James B.|Tang, Haixu|Michaels, Scott|Matei, Daniela|Huang, Tim H.|Chien, Jeremy|Liu, Yunlong|Rusch, Douglas B.|Nephew, Kenneth P."
WOS:000440307700151,Leaky Cauldron on the Dark Land: Understanding Memory Side-Channel Hazards in SGX,"Wang, WH|Chen, GX|Pan, XR|Zhang, YQ|Wang, XF|Bindschaedler, V|Tang, HX|Gunter, CA","Wang, WH|Chen, GX|Pan, XR|Zhang, YQ|Wang, XF|Bindschaedler, V|Tang, HX|Gunter, CA","Wang, Wenhao|Chen, Guoxing|Pan, Xiaorui|Zhang, Yinqian|Wang, XiaoFeng|Bindschaedler, Vincent|Tang, Haixu|Gunter, Carl A.","Wang, Wenhao|Chen, Guoxing|Pan, Xiaorui|Zhang, Yinqian|Wang, XiaoFeng|Bindschaedler, Vincent|Tang, Haixu|Gunter, Carl A."
WOS:000426494700033,A Sparse Latent Regression Approach for Integrative Analysis of Glycomic and Glycotranscriptomic Data,"Wang, XF|Li, SJ|Peng, WJ|Mechref, Y|Tang, HX","Wang, XF|Li, SJ|Peng, WJ|Mechref, Y|Tang, HX","Wang, Xuefu|Li, Sujun|Peng, Wenjing|Mechref, Yehia|Tang, Haixu","Wang, Xuefu|Li, Sujun|Peng, Wenjing|Mechref, Yehia|Tang, Haixu"
WOS:000392126000017,A Graph-Centric Approach for Metagenome-Guided Peptide and Protein Identification in Metaproteomics,"Tang, HX|Li, SJ|Ye, YZ","Tang, HX|Li, SJ|Ye, YZ","Tang, Haixu|Li, Sujun|Ye, Yuzhen","Tang, Haixu|Li, Sujun|Ye, Yuzhen"
WOS:000385050300001,Protecting genomic data analytics in the cloud: state of the art and opportunities,"Tang, HX|Jiang, XQ|Wang, XF|Wang, S|Sofia, H|Fox, D|Lauter, K|Malin, B|Telenti, A|Xiong, L|Ohno-Machado, L","Tang, HX|Jiang, XQ|Wang, XF|Wang, S|Sofia, H|Fox, D|Lauter, K|Malin, B|Telenti, A|Xiong, L|Ohno-Machado, L","Tang, Haixu|Jiang, Xiaoqian|Wang, Xiaofeng|Wang, Shuang|Sofia, Heidi|Fox, Dov|Lauter, Kristin|Malin, Bradley|Telenti, Amalio|Xiong, Li|Ohno-Machado, Lucila","Tang, Haixu|Jiang, Xiaoqian|Wang, Xiaofeng|Wang, Shuang|Sofia, Heidi|Fox, Dov|Lauter, Kristin|Malin, Bradley|Telenti, Amalio|Xiong, Li|Ohno-Machado, Lucila"
WOS:000385054100019,Impact of Amidination on Peptide Fragmentation and Identification in Shotgun Proteomics,"Li, SJ|Dabir, A|Misal, SA|Tang, HX|Radivojac, P|Reilly, JP","Li, SJ|Dabir, A|Misal, SA|Tang, HX|Radivojac, P|Reilly, JP","Li, Sujun|Dabir, Aditi|Misal, Santosh A.|Tang, Haixu|Radivojac, Predrag|Reilly, James P.","Li, Sujun|Dabir, Aditi|Misal, Santosh A.|Tang, Haixu|Radivojac, Predrag|Reilly, James P."
WOS:000383001100010,Insertion sequence-caused large-scale rearrangements in the genome of Escherichia coli,"Lee, H|Doak, TG|Popodi, E|Foster, PL|Tang, HX","Lee, H|Doak, TG|Popodi, E|Foster, PL|Tang, HX","Lee, Heewook|Doak, Thomas G.|Popodi, Ellen|Foster, Patricia L.|Tang, Haixu","Lee, Heewook|Doak, Thomas G.|Popodi, Ellen|Foster, Patricia L.|Tang, Haixu"
WOS:000383682900014,MGEScan: a Galaxy-based system for identifying retrotransposons in genomes,"Lee, H|Lee, M|Ismail, WM|Rho, M|Fox, GC|Oh, S|Tang, HX","Lee, H|Lee, M|Ismail, WM|Rho, M|Fox, GC|Oh, S|Tang, HX","Lee, Hyungro|Lee, Minsu|Ismail, Wazim Mohammed|Rho, Mina|Fox, Geoffrey C.|Oh, Sangyoon|Tang, Haixu","Lee, Hyungro|Lee, Minsu|Ismail, Wazim Mohammed|Rho, Mina|Fox, Geoffrey C.|Oh, Sangyoon|Tang, Haixu"
WOS:000377631000027,Automated Glycan Sequencing from Tandem Mass Spectra of N-Linked Glycopeptides,"Yu, CY|Mayampurath, A|Zhu, R|Zacharias, L|Song, EW|Wang, L|Mechref, Y|Tang, HX","Yu, CY|Mayampurath, A|Zhu, R|Zacharias, L|Song, EW|Wang, L|Mechref, Y|Tang, HX","Yu, Chuan-Yih|Mayampurath, Anoop|Zhu, Rui|Zacharias, Lauren|Song, Ehwang|Wang, Lei|Mechref, Yehia|Tang, Haixu","Yu, Chuan-Yih|Mayampurath, Anoop|Zhu, Rui|Zacharias, Lauren|Song, Ehwang|Wang, Lei|Mechref, Yehia|Tang, Haixu"
WOS:000377319200010,XLSearch: a Probabilistic Database Search Algorithm for Identifying Cross-Linked Peptides,"Ji, C|Li, SJ|Reilly, JP|Radivojac, P|Tang, HX","Ji, C|Li, SJ|Reilly, JP|Radivojac, P|Tang, HX","Ji, Chao|Li, Sujun|Reilly, James P.|Radivojac, Predrag|Tang, Haixu","Ji, Chao|Li, Sujun|Reilly, James P.|Radivojac, Predrag|Tang, Haixu"
WOS:000374236400006,Utilizing de Bruijn graph of metagenome assembly for metatranscriptome analysis,"Ye, YZ|Tang, HX","Ye, YZ|Tang, HX","Ye, Yuzhen|Tang, Haixu","Ye, Yuzhen|Tang, Haixu"
WOS:000370620300065,Strand-biased cytosine deamination at the replication fork causes cytosine to thymine mutations in Escherichia coli,"Bhagwat, AS|Hao, WL|Townes, JP|Lee, H|Tang, HX|Foster, PL","Bhagwat, AS|Hao, WL|Townes, JP|Lee, H|Tang, HX|Foster, PL","Bhagwat, Ashok S.|Hao, Weilong|Townes, Jesse P.|Lee, Heewook|Tang, Haixu|Foster, Patricia L.","Bhagwat, Ashok S.|Hao, Weilong|Townes, Jesse P.|Lee, Heewook|Tang, Haixu|Foster, Patricia L."
WOS:000401014700004,Computational Methods in Mass Spectrometry-Based Proteomics,"Li, SJ|Tang, HX","Li, SJ|Tang, HX","Li, Sujun|Tang, Haixu","Li, Sujun|Tang, Haixu"
WOS:000390749602300,Gadd45a Deficiency Protects From Hypoxic Pulmonary Hypertension Via Down-Regulation Of Uchl1,"Gupta, A|Gupta, G|Tang, H|Rafikova, O|Rafikov, R|Black, SM|Machado, RF|Jacobson, JR|Mathew, B|Mitra, S|Yuan, J|Garcia, JGN|Desai, AA","Gupta, A|Gupta, G|Tang, H|Rafikova, O|Rafikov, R|Black, SM|Machado, RF|Jacobson, JR|Mathew, B|Mitra, S|Yuan, J|Garcia, JGN|Desai, AA","Gupta, A.|Gupta, G.|Tang, H.|Rafikova, O.|Rafikov, R.|Black, S. M.|Machado, R. F.|Jacobson, J. R.|Mathew, B.|Mitra, S.|Yuan, J.|Garcia, J. G. N.|Desai, A. A.","Gupta, A.|Gupta, G.|Tang, H.|Rafikova, O.|Rafikov, R.|Black, S. M.|Machado, R. F.|Jacobson, J. R.|Mathew, B.|Mitra, S.|Yuan, J.|Garcia, J. G. N.|Desai, A. A."
WOS:000366151800016,Identification of Glycopeptides with Multiple Hydroxylysine O-Glycosylation Sites by Tandem Mass Spectrometry,"Zhang, YL|Yu, CY|Song, EW|Li, SC|Mechref, Y|Tang, HX|Liu, XW","Zhang, YL|Yu, CY|Song, EW|Li, SC|Mechref, Y|Tang, HX|Liu, XW","Zhang, Yanlin|Yu, Chuan-Yih|Song, Ehwang|Li, Shuai Cheng|Mechref, Yehia|Tang, Haixu|Liu, Xiaowen","Zhang, Yanlin|Yu, Chuan-Yih|Song, Ehwang|Li, Shuai Cheng|Mechref, Yehia|Tang, Haixu|Liu, Xiaowen"
WOS:000364164900014,Determinants of spontaneous mutation in the bacterium Escherichia coli as revealed by whole-genome sequencing,"Foster, PL|Lee, H|Popodi, E|Townes, JP|Tang, HX","Foster, PL|Lee, H|Popodi, E|Townes, JP|Tang, HX","Foster, Patricia L.|Lee, Heewook|Popodi, Ellen|Townes, Jesse P.|Tang, Haixu","Foster, Patricia L.|Lee, Heewook|Popodi, Ellen|Townes, Jesse P.|Tang, Haixu"
WOS:000366406500019,DNA sequence templates adjacent nucleosome and ORC sites at gene amplification origins in Drosophila,"Liu, J|Zimmer, K|Rusch, DB|Paranjape, N|Podicheti, R|Tang, HX|Calvi, BR","Liu, J|Zimmer, K|Rusch, DB|Paranjape, N|Podicheti, R|Tang, HX|Calvi, BR","Liu, Jun|Zimmer, Kurt|Rusch, Douglas B.|Paranjape, Neha|Podicheti, Ram|Tang, Haixu|Calvi, Brian R.","Liu, Jun|Zimmer, Kurt|Rusch, Douglas B.|Paranjape, Neha|Podicheti, Ram|Tang, Haixu|Calvi, Brian R."
WOS:000373444600001,Identification of Pol IV and RDR2-dependent precursors of 24 nt siRNAs guiding de novo DNA methylation in Arabidopsis,"Blevins, T|Podicheti, R|Mishra, V|Marasco, M|Wang, J|Rusch, D|Tang, HX|Pikaard, CS","Blevins, T|Podicheti, R|Mishra, V|Marasco, M|Wang, J|Rusch, D|Tang, HX|Pikaard, CS","Blevins, Todd|Podicheti, Ram|Mishra, Vibhor|Marasco, Michelle|Wang, Jing|Rusch, Doug|Tang, Haixu|Pikaard, Craig S.","Blevins, Todd|Podicheti, Ram|Mishra, Vibhor|Marasco, Michelle|Wang, Jing|Rusch, Doug|Tang, Haixu|Pikaard, Craig S."
WOS:000368679300001,Regulation of triple-negative breast cancer cell metastasis by the tumor-suppressor liver kinase B1,"Rhodes, LV|Tate, CR|Hoang, VT|Burks, HE|Gilliam, D|Martin, EC|Elliott, S|Miller, DB|Buechlein, A|Rusch, D|Tang, H|Nephew, KP|Burow, ME|Collins-Burow, BM","Rhodes, LV|Tate, CR|Hoang, VT|Burks, HE|Gilliam, D|Martin, EC|Elliott, S|Miller, DB|Buechlein, A|Rusch, D|Tang, H|Nephew, KP|Burow, ME|Collins-Burow, BM","Rhodes, L. V.|Tate, C. R.|Hoang, V. T.|Burks, H. E.|Gilliam, D.|Martin, E. C.|Elliott, S.|Miller, D. B.|Buechlein, A.|Rusch, D.|Tang, H.|Nephew, K. P.|Burow, M. E.|Collins-Burow, B. M.","Rhodes, L. V.|Tate, C. R.|Hoang, V. T.|Burks, H. E.|Gilliam, D.|Martin, E. C.|Elliott, S.|Miller, D. B.|Buechlein, A.|Rusch, D.|Tang, H.|Nephew, K. P.|Burow, M. E.|Collins-Burow, B. M."
WOS:000361981900013,Background Mutational Features of the Radiation-Resistant Bacterium Deinococcus radiodurans,"Long, HG|Kucukyildirim, S|Sung, W|Williams, E|Lee, H|Ackerman, M|Doak, TG|Tang, HX|Lynch, M","Long, HG|Kucukyildirim, S|Sung, W|Williams, E|Lee, H|Ackerman, M|Doak, TG|Tang, HX|Lynch, M","Long, Hongan|Kucukyildirim, Sibel|Sung, Way|Williams, Emily|Lee, Heewook|Ackerman, Matthew|Doak, Thomas G.|Tang, Haixu|Lynch, Michael","Long, Hongan|Kucukyildirim, Sibel|Sung, Way|Williams, Emily|Lee, Heewook|Ackerman, Matthew|Doak, Thomas G.|Tang, Haixu|Lynch, Michael"
WOS:000357624400013,Characterization of the Glycosylation Site of Human PSA Prompted by Missense Mutation using LC-MS/MS,"Song, EW|Hu, YL|Hussein, A|Yu, CY|Tang, HX|Mechref, Y","Song, EW|Hu, YL|Hussein, A|Yu, CY|Tang, HX|Mechref, Y","Song, Ehwang|Hu, Yunli|Hussein, Ahmed|Yu, Chuan-Yih|Tang, Haixu|Mechref, Yehia","Song, Ehwang|Hu, Yunli|Hussein, Ahmed|Yu, Chuan-Yih|Tang, Haixu|Mechref, Yehia"
WOS:000355241200001,Bioinformatics drives the applications of next-generation sequencing in translational biomedical research,"Tang, HX|Zhao, ZM","Tang, HX|Zhao, ZM","Tang, Haixu|Zhao, Zhongming","Tang, Haixu|Zhao, Zhongming"
WOS:000345828800018,Automated annotation and quantitation of glycans by liquid chromatography/electrospray ionization mass spectrometric analysis using the MultiGlycan-ESI computational tool,"Hu, YL|Zhou, SY|Yu, CY|Tang, HX|Mechref, Y","Hu, YL|Zhou, SY|Yu, CY|Tang, HX|Mechref, Y","Hu, Yunli|Zhou, Shiyue|Yu, Chuan-Yih|Tang, Haixu|Mechref, Yehia","Hu, Yunli|Zhou, Shiyue|Yu, Chuan-Yih|Tang, Haixu|Mechref, Yehia"
WOS:000352771100012,Choosing blindly but wisely: differentially private solicitation of DNA datasets for disease marker discovery,"Zhao, YA|Wang, XF|Jiang, XQ|Ohno-Machado, L|Tang, HX","Zhao, YA|Wang, XF|Jiang, XQ|Ohno-Machado, L|Tang, HX","Zhao, Yongan|Wang, Xiaofeng|Jiang, Xiaoqian|Ohno-Machado, Lucila|Tang, Haixu","Zhao, Yongan|Wang, Xiaofeng|Jiang, Xiaoqian|Ohno-Machado, Lucila|Tang, Haixu"
WOS:000412403900041,"Efficient Genome-Wide, Privacy-Preserving Similar Patient Query based on Private Edit Distance","Wang, XS|Huang, Y|Zhao, YG|Tang, HX|Wang, XF|Bu, DY","Wang, XS|Huang, Y|Zhao, YG|Tang, HX|Wang, XF|Bu, DY","Wang, Xiao Shaun|Huang, Yan|Zhao, Yongan|Tang, Haixu|Wang, XiaoFeng|Bu, Diyue","Wang, Xiao Shaun|Huang, Yan|Zhao, Yongan|Tang, Haixu|Wang, XiaoFeng|Bu, Diyue"
